pid,parameter,optimal_x
6,[1.060389081892561],[-0.9912271100260783]
6,[1.0926205348136688],[-0.9866818017090547]
6,[1.0628909239655346],[-0.990870967436963]
6,[1.0354840517752326],[-0.9948036476367017]
6,[1.038052743506902],[-0.994432112600549]
6,[0.9175924670182253],[-1.0125511937836984]
6,[0.9480836773658307],[-1.007825588888564]
6,[1.083899262774031],[-0.9879025764200644]
6,[1.0183232996667824],[-0.9973016921094918]
6,[1.0643022159135387],[-0.9906703170194566]
6,[1.0752770733693677],[-0.9891160853938932]
6,[1.0693239949234248],[-0.9899578031068976]
6,[1.0934391092934592],[-0.9865675628085272]
6,[1.065397713209297],[-0.9905146887869403]
6,[1.049644246356862],[-0.9927631412663062]
6,[0.903592809104197],[-1.0147543177465193]
6,[0.9777911329662528],[-1.003314477177021]
6,[1.0927598154012965],[-0.9866623598058409]
6,[0.9634625096396504],[-1.0054790503998206]
6,[1.0282102661936678],[-0.9958590789046609]
6,[1.034177137699839],[-0.9949929160374152]
6,[1.0918965209460267],[-0.9867828927120859]
6,[0.9046907185812114],[-1.0145807657700427]
6,[0.9150824502613487],[-1.0129446255864443]
6,[0.978861255342528],[-1.0031536479621033]
6,[0.9845940763789678],[-1.0022940076084992]
6,[1.0274973565923524],[-0.9959627903176566]
6,[0.9851940862289776],[-1.0022042249613994]
6,[0.9071974622082527],[-1.0141850084353485]
6,[0.9632727262290574],[-1.0055078600170126]
6,[0.9129423643486145],[-1.0132806120066642]
6,[0.9593913559607239],[-1.0060978695569776]
6,[1.0755754742336199],[-0.989073977286089]
6,[1.0960944424130923],[-0.9861973915201461]
6,[1.0451806679104383],[-0.9934043459625382]
6,[1.0165871031086682],[-0.9975559811978225]
6,[1.0346176840527284],[-0.9949290978876548]
6,[1.09253567965182],[-0.9866936473056201]
6,[0.9012797218329015],[-1.0151203930882216]
6,[1.0590603151878428],[-0.9914164937267382]
6,[0.93565442837852],[-1.0097400215081647]
6,[0.9869552610117016],[-1.0019408974768014]
6,[1.0115538539443911],[-0.9982947985484679]
6,[0.9823216173904966],[-1.0026343722850937]
6,[1.033990937489496],[-0.9950198947180756]
6,[1.053711163047217],[-0.9921805128976351]
6,[1.0714983890659153],[-0.9896499932840966]
6,[1.0726082979301428],[-0.9894930366428223]
6,[0.9402161564066148],[-1.00903551308548]
6,[0.9374213076558712],[-1.0094668864692955]
6,[1.0842968684766632],[-0.9878467752549716]
6,[0.979674897691411],[-1.0030314419714328]
6,[0.9375210631532224],[-1.0094514754707382]
6,[1.041017633455728],[-0.9940040359131556]
6,[1.0545733214450763],[-0.9920571943231193]
6,[1.0781094970707201],[-0.9887167146092307]
6,[1.0585931914394817],[-0.9914831090909246]
6,[0.9422158467219726],[-1.0087273727027408]
6,[0.9879076576512525],[-1.0017986250610813]
6,[1.0158236276753714],[-0.9976678935345187]
6,[0.9456637377249054],[-1.008197056346383]
6,[1.0133881806152063],[-0.998025261131573]
6,[1.0306693723196103],[-0.9955017048748767]
6,[1.0256447782541012],[-0.9962325208277226]
6,[1.0690324537636873],[-0.9899991062867739]
6,[0.9005579922742214],[-1.0152347366801848]
6,[0.9325518201879566],[-1.010220439994362]
6,[0.9033811743124722],[-1.0147877871422673]
6,[0.9888726210018055],[-1.001654566961041]
6,[0.925402978894095],[-1.011331282962561]
6,[1.0306116830004592],[-0.9955100821603275]
6,[1.0716243320283436],[-0.9896321776380378]
6,[0.9241616221728987],[-1.0115247304831991]
6,[1.0199877431071214],[-0.9970581822581644]
6,[1.032762404901465],[-0.9951979790902649]
6,[0.910278019832779],[-1.0136996011695834]
6,[0.9385382052065959],[-1.009294399350435]
6,[0.9040809024365408],[-1.014677146060727]
6,[0.9513256544626444],[-1.0073288904120767]
6,[0.9469343548464717],[-1.0080019370500022]
6,[1.0311777300950928],[-0.995427897833152]
6,[1.0761081133436932],[-0.9889988349565326]
6,[0.9029632975647914],[-1.014853887547809]
6,[1.0410168335599206],[-0.994004151293476]
6,[1.0437548201369324],[-0.9936095602617957]
6,[1.054898920811112],[-0.9920106399891322]
6,[1.0342588509977113],[-0.9949810775645376]
6,[1.0536525274601036],[-0.9921889022906599]
6,[1.0477175882251373],[-0.9930396855154615]
6,[0.9465480147433807],[-1.008061246649448]
6,[0.9833931269306084],[-1.0024738195392375]
6,[0.9466359234783754],[-1.008047749837482]
6,[0.9069976710234439],[-1.0142165256175868]
6,[1.0154520424886329],[-0.9977223816958082]
6,[0.959115381144248],[-1.0061398793916367]
6,[0.9802111087237902],[-1.002950941303118]
6,[1.0495112677910248],[-0.9927822174676431]
6,[1.0391270122118916],[-0.9942769130660947]
6,[0.9198186548361639],[-1.0122028203946203]
6,[0.9088472793074676],[-1.0139249157430026]
6,[0.9048686099105776],[-1.0145526580793192]
6,[1.0746319529155972],[-0.9892071471417221]
6,[0.9701770188110368],[-1.004462128615837]
6,[0.9809968126697703],[-1.0028330364757634]
6,[0.910585664202691],[-1.0136511821794663]
6,[1.0766291123966334],[-0.9889253592155662]
6,[1.0174915916687304],[-0.9974234708872817]
6,[0.9387911391860062],[-1.0092553559445587]
6,[1.0789198263774584],[-0.9886025897851362]
6,[0.9051187958167968],[-1.0145131333767594]
6,[1.041745514784922],[-0.9938990678836295]
6,[1.030420527637653],[-0.9955378427939566]
6,[0.9153774029249877],[-1.0128983579519688]
6,[0.9788955644631724],[-1.0031484935247814]
6,[1.070322608963431],[-0.9898163854435659]
6,[1.0592396457074993],[-0.9913909251145305]
6,[1.010821388297587],[-0.9984025180182863]
6,[1.0846853126569294],[-0.9877922733227797]
6,[1.0823967232299776],[-0.9881135734155793]
6,[1.090147771103561],[-0.9870272525581774]
6,[1.02247273693368],[-0.9966951157914717]
6,[0.9383582272202738],[-1.0093221852196403]
6,[1.0239344700422843],[-0.9964818253394402]
6,[1.0125426756553098],[-0.9981494601354254]
6,[0.9037482092054842],[-1.0147297448326331]
6,[1.0655041304686845],[-0.9904995767411624]
6,[0.9688085212121702],[-1.0046690181763653]
6,[1.0418360176905606],[-0.9938860198639676]
6,[0.9171814055620344],[-1.012615578810864]
6,[1.0694548195197948],[-0.989939271424255]
6,[1.060760464686582],[-0.9911742070183766]
6,[1.0447429204391712],[-0.9934673285086241]
6,[0.931803519002611],[-1.0103364621332753]
6,[1.04296140866555],[-0.9937238330145682]
6,[0.9763748915808889],[-1.0035275012736276]
6,[1.0876869399573799],[-0.9873715686841619]
6,[1.01051757247344],[-0.9984472136010334]
6,[0.9832019297055719],[-1.0025024597498597]
6,[1.0442128187665904],[-0.9935436225783097]
6,[1.0538923663195232],[-0.9921545888985269]
6,[1.061016799354002],[-0.9911376997703171]
6,[1.0702515087865692],[-0.9898264512596353]
6,[1.0138459441865746],[-0.9979580473705157]
6,[0.9286683272685733],[-1.0108232121409026]
6,[0.9693955920223564],[-1.0045802415448224]
6,[0.9257126312513911],[-1.0112830538166584]
6,[0.9483894390020332],[-1.0077786969963713]
6,[0.9068407953103764],[-1.0142412759219344]
6,[1.041852561685332],[-0.993883634758957]
6,[1.0576782809690295],[-0.9916136397324677]
6,[0.9403163333621729],[-1.0090200664300524]
6,[0.9221945917691223],[-1.011831602017032]
6,[0.9385195231763913],[-1.0092972834137592]
6,[1.0186258017340244],[-0.9972574160948874]
6,[0.9760107090962035],[-1.0035823123559127]
6,[1.0892473294110139],[-0.987153179446702]
6,[0.9046824615525078],[-1.014582070504946]
6,[1.041208607327097],[-0.9939764907427852]
6,[1.0471802176262606],[-0.9931168783519391]
6,[0.9264132013728716],[-1.0111739760697713]
6,[1.0112332197317102],[-0.9983419460067102]
6,[0.924422255348995],[-1.0114841008791822]
6,[1.0498443162418722],[-0.9927344436628254]
6,[1.065422198195598],[-0.9905112116454683]
6,[1.0694533092599228],[-0.9899394853481653]
6,[1.0321327020293707],[-0.995289313771958]
6,[1.0467436120847382],[-0.9931796159737954]
6,[0.9104764760744755],[-1.013668365706758]
6,[1.0326264464628514],[-0.9952176959099337]
6,[0.9002959971446693],[-1.0152762587894573]
6,[0.9202353077467049],[-1.01213767826521]
6,[1.0825769115491446],[-0.9880882595917971]
6,[0.9842007026099692],[-1.0023528896243614]
6,[1.098556343030448],[-0.9858547346349619]
6,[1.0321561323941002],[-0.9952859146695439]
6,[1.041038477658169],[-0.9940010292790687]
6,[1.0413243053705705],[-0.9939598046499557]
6,[0.9614433170322159],[-1.0057857576938156]
6,[0.9717968000616148],[-1.004217494797816]
6,[0.9834713327245255],[-1.002462105823665]
6,[1.064066874031974],[-0.9907037642377328]
6,[0.9562155575435263],[-1.0065817732821252]
6,[1.059304019670969],[-0.9913817475074748]
6,[1.0310650806994852],[-0.9954442509887232]
6,[1.0237849042103355],[-0.9965036401021962]
6,[0.9274288368173903],[-1.0110159362252638]
6,[1.0822777838732873],[-0.9881302842296739]
6,[0.9064947513345937],[-1.014295880864463]
6,[1.0728354566770881],[-0.9894609268122524]
6,[1.0940981472488251],[-0.9864756310968951]
6,[0.9651089907455933],[-1.0052292643872704]
6,[0.9680463596345654],[-1.0047843240786634]
6,[1.0752353101116836],[-0.9891219793474111]
6,[1.0275764324147423],[-0.995951284299544]
6,[0.9015695203774619],[-1.015074496488541]
6,[1.0587021496045712],[-0.9914675690615515]
6,[0.9104758304647022],[-1.0136684673137317]
6,[0.9211226844065448],[-1.0119990025306893]
6,[1.0961002803603013],[-0.9861965783482323]
6,[1.031916900524027],[-0.9953206230662835]
6,[0.9412234566155081],[-1.0088802416942062]
6,[0.9598766759657222],[-1.0060240114175345]
6,[1.0341653304273728],[-0.9949946267051061]
6,[0.9335398414293054],[-1.0100673408276053]
6,[1.046434009357121],[-0.9932241147005456]
6,[0.9241519928106982],[-1.0115262317253582]
6,[0.905302330152713],[-1.0144841427480622]
6,[0.9020506979736311],[-1.0149983108499492]
6,[1.0650670815511367],[-0.9905616474728537]
6,[1.0270700752444444],[-0.9960249725900813]
6,[1.0577704097796419],[-0.9916004922283949]
6,[0.9606076083458898],[-1.005912820444942]
6,[1.0288487681912077],[-0.9957662327131459]
6,[0.9168090974609403],[-1.0126739096214061]
6,[0.9000440198919141],[-1.0153162003765221]
6,[1.0869723192318719],[-0.9874716571441906]
6,[1.071158670808709],[-0.9896980562545771]
6,[0.9768260268307123],[-1.0034596218776335]
6,[1.0205854848784142],[-0.9969707964076682]
6,[0.9523883659329019],[-1.0071663110678004]
6,[1.067641981658897],[-0.9901962021893869]
6,[1.0316165419239445],[-0.9953642074992796]
6,[1.0946537318254463],[-0.9863981599438412]
6,[1.0449799509951634],[-0.9934332226566689]
6,[1.0626312303437824],[-0.9909079090033788]
6,[0.9009211474360176],[-1.0152848915311903]
6,[0.9316933394407407],[-1.0103535502036742]
6,[1.095925175154555],[-0.9862209701704331]
6,[1.0916611922800212],[-0.9868157605375287]
6,[1.08374258725528],[-0.9879245685622898]
6,[1.0474195260465053],[-0.9930824986107867]
6,[1.0789408549335595],[-0.9885996289507679]
6,[1.0259720947664523],[-0.9961848408194646]
6,[0.9688558203551998],[-1.004661864324083]
6,[0.963362998384558],[-1.005494156009889]
6,[1.0549510288177744],[-0.9920031904636112]
6,[0.9351325160237294],[-1.009820764970772]
6,[1.0735775978743354],[-0.9893560542486306]
6,[0.924961773170375],[-1.0114000196047215]
6,[1.0472056014739242],[-0.9931132313845342]
6,[0.925985642843573],[-1.0112405400701625]
6,[0.9786197467909331],[-1.0031899343797104]
6,[0.9085855394632273],[-1.0139661590090232]
6,[1.0317555843927948],[-0.9953440302729719]
6,[0.9332010827542564],[-1.0101198216408298]
6,[0.9622732104477691],[-1.0056596497886472]
6,[1.0140077784250754],[-0.9979342899405939]
6,[1.0310970030201665],[-0.9954396167488984]
6,[1.0884208275896698],[-0.9872688284757758]
6,[1.0572759581858941],[-0.9916710634084872]
6,[1.066491880255661],[-0.990359357634855]
6,[0.9687472771332422],[-1.0046782814948498]
6,[1.0960292703227192],[-0.9862064695895473]
6,[1.0794196815096893],[-0.9885322204861312]
6,[1.059098384445776],[-0.9914110656382614]
6,[0.9415829882736123],[-1.0088248470707983]
6,[1.0689330067631966],[-0.9900131968756708]
6,[0.9492665144614347],[-1.007644241782914]
6,[1.0221435625318416],[-0.9967431756215513]
6,[0.9612504480803206],[-1.0058150755166222]
6,[0.9134568625401659],[-1.013199792084715]
6,[0.9593324138453265],[-1.0061068412723948]
6,[1.0647364492771474],[-0.9906086161150192]
6,[0.9192585199441898],[-1.0122904248762623]
6,[1.0342636994234853],[-0.9949803751531401]
6,[1.0946768357940497],[-0.9863949388914401]
6,[0.9131745439621658],[-1.0132441365225697]
6,[1.0492358284854293],[-0.9928217352901965]
6,[1.0425485340946834],[-0.993783321210827]
6,[1.0205941105403662],[-0.9969695356424675]
6,[1.089652157543728],[-0.9870965553780782]
6,[0.9050941249185602],[-1.0145170306126468]
6,[0.9759705737664487],[-1.0035883537162662]
6,[1.0342067278026277],[-0.9949886290053426]
6,[0.9836379379342204],[-1.0024371536147723]
6,[1.026983833565517],[-0.9960375254357428]
6,[0.9753980780757566],[-1.0036745461043954]
6,[0.9451164304414537],[-1.008281154158143]
6,[0.933812414672435],[-1.0100251223471244]
6,[0.9761050811476404],[-1.0035681076642513]
6,[0.9086861980344201],[-1.0139502969985998]
6,[0.9345196083274201],[-1.009915622799688]
6,[1.0171545748197612],[-0.9974728357377777]
6,[1.023478901869874],[-0.9965482783504549]
6,[1.0997962868073121],[-0.9856823538452962]
6,[0.9357015996714131],[-1.0097327251997343]
6,[0.9761038999808395],[-1.0035682854455783]
6,[0.9673879106472433],[-1.00488398694973]
6,[1.0476591182855846],[-0.9930480833830624]
6,[0.9478544448999116],[-1.0078607505710933]
6,[0.9489655821158304],[-1.0076903655502218]
6,[1.0464997829982317],[-0.9932146604158401]
6,[1.0960695655655945],[-0.9862008566676036]
6,[1.079021521464799],[-0.9885882714150769]
6,[0.9219046334412829],[-1.0118768728237597]
6,[0.9357018339710155],[-1.0097326889595892]
6,[1.0595249439371452],[-0.9913502538472951]
6,[1.0475225901430383],[-0.9930676937502109]
6,[0.900736207226076],[-1.0153356340227535]
6,[0.9043802848804455],[-1.0146298241237022]
6,[0.9489075729800663],[-1.0076992576660173]
6,[0.9181759148446782],[-1.012459839029466]
6,[0.9670504421154426],[-1.004935083260665]
6,[0.9330277963376591],[-1.0101466720356664]
6,[0.9173777307575125],[-1.012584825892041]
6,[1.0306516897212608],[-0.9955042725989819]
6,[0.9714785654726901],[-1.004265536498254]
6,[0.9118081245054169],[-1.0134588856791453]
6,[0.9534820872481208],[-1.0069991096344042]
6,[1.0536095392419693],[-0.9921950531078222]
6,[1.0586860817759773],[-0.9914698606487148]
6,[1.0398816163463311],[-0.9941679596865541]
6,[1.0587049228418848],[-0.9914671735459527]
6,[1.07428001396276],[-0.9892568406209804]
6,[1.0320052676573157],[-0.9953078019016057]
6,[1.0268052190024717],[-0.9960635257839324]
6,[0.9796829064844741],[-1.003030239410242]
6,[0.9814495866996322],[-1.0027651199928633]
6,[1.0106189371057812],[-0.99843230044922]
6,[0.9529674317064522],[-1.0070777716290498]
6,[1.038265435309286],[-0.9944013764941908]
6,[1.095559636281967],[-0.9862718976480368]
6,[0.9664904219410471],[-1.0050199017731112]
6,[1.0934331023666164],[-0.9865684009120458]
6,[0.9584126235659716],[-1.0062468908428708]
6,[1.0648390960130625],[-0.9905940333669997]
6,[0.9360807264238485],[-1.0096740915895632]
6,[0.9878101082522232],[-1.0018131932099221]
6,[1.022508264557314],[-0.996689929333913]
6,[1.0769048666288739],[-0.9888864797814928]
6,[0.9431784117280209],[-1.0085791965643647]
6,[0.9142777221337002],[-1.0130709069262795]
6,[1.0481228163942733],[-0.9929814924254848]
6,[1.0315588404052345],[-0.9953725814207557]
6,[1.098576406411855],[-0.9858519442998857]
6,[1.0518048370841373],[-0.9924534251893805]
6,[0.909494213333472],[-1.0138230081898147]
6,[0.957905435986889],[-1.0063241536342848]
6,[0.9244838672270107],[-1.0114744973856666]
6,[0.9846366286306103],[-1.0022876391114919]
6,[0.9690550930384114],[-1.0046317274230097]
6,[0.9319654206917958],[-1.0103113546644023]
6,[1.0139757492937604],[-0.9979389916500806]
6,[0.9867038819353388],[-1.001978464372941]
6,[0.9458245419629902],[-1.0081723535249543]
6,[0.9616538191108109],[-1.0057537638182403]
6,[0.9066763935889277],[-1.014267216498918]
6,[0.93314761944243],[-1.0101281053381383]
6,[0.9032296594186444],[-1.0148117517870587]
6,[1.0459587868648916],[-0.9932924349116303]
6,[0.9324916075022133],[-1.0102297736163455]
6,[1.0776640634002477],[-0.9887794732767748]
6,[1.0163858566569208],[-0.9975854750470468]
6,[1.0735117138033683],[-0.9893653623872936]
6,[0.9749023271404758],[-1.003749210761983]
6,[1.0403158234247871],[-0.9941052907811192]
6,[0.9888667920790609],[-1.0016554368766935]
6,[1.0468923763743738],[-0.9931582374549432]
6,[0.9253416369962806],[-1.0113408383371985]
6,[0.9730547120608728],[-1.0040276964753378]
6,[0.945616128373813],[-1.0082043706343358]
6,[0.9659257396130299],[-1.0051054586703698]
6,[0.9191348041635521],[-1.0123097784489241]
6,[0.9433804418461161],[-1.0085481085946597]
6,[1.0330335983229775],[-0.9951586555444358]
6,[0.9723979532481274],[-1.0041267707094386]
6,[1.012117334156572],[-0.9982119659099803]
6,[0.9800139460723184],[-1.0029805377358214]
6,[0.9659355022327716],[-1.0051039792279715]
6,[0.9129210430610836],[-1.0132839618808045]
6,[0.9235967551109557],[-1.0116128115094596]
6,[1.0356007776229659],[-0.9947867510714334]
6,[0.9349283189808301],[-1.0098523635040495]
6,[0.9437733217553019],[-1.0084876652830101]
6,[1.069407119991441],[-0.9899460280224025]
6,[1.0436577298184266],[-0.9936235407685967]
6,[1.0216133332152977],[-0.9968206113352266]
6,[0.9194340200650883],[-1.012262973211897]
6,[1.0623723497322335],[-0.9909447409956572]
6,[0.9218128189254472],[-1.0118912095849089]
6,[0.921612703838341],[-1.0119224605308168]
6,[1.054086145695688],[-0.9921268690116574]
6,[0.989765133348609],[-1.0015214069364324]
6,[1.0212018534753808],[-0.9968807230439145]
6,[1.0684639151787503],[-0.9900796741809771]
6,[0.9381322011142583],[-1.00935708504926]
6,[1.0714659417339063],[-0.9896545834506951]
6,[0.927280412200133],[-1.011039025242712]
6,[1.0348674756924001],[-0.9948929207963569]
6,[0.9227596036244264],[-1.0117434134146748]
6,[0.9488252414464993],[-1.0077118787184218]
6,[0.9172788751276969],[-1.0126003103891041]
6,[0.94993804062931],[-1.0075413511611366]
6,[0.9041169971455654],[-1.0146714402220727]
6,[0.964044588484789],[-1.005390712224036]
6,[1.0287884716965188],[-0.995774998936155]
6,[1.0908899307724997],[-0.9869235148823282]
6,[1.0175337053754512],[-0.997417303006229]
6,[0.9443500445127719],[-1.0083989675678744]
6,[1.0740921176550637],[-0.9892833759482865]
6,[1.0291059551645003],[-0.9957288453583415]
6,[0.9516964044046046],[-1.0072721578059158]
6,[1.0903669703454755],[-0.9869966082784578]
6,[1.0736872581687904],[-0.9893405622407766]
6,[0.9717774739545294],[-1.0042204120364182]
6,[1.034887903874425],[-0.9948899624599368]
6,[1.0585015514816891],[-0.9914961799675475]
6,[1.033932610083419],[-0.9950283464851293]
6,[0.932265362455739],[-1.0102648474986433]
6,[1.0116549874692677],[-0.998279929483993]
6,[0.9701270587065425],[-1.0044696782536842]
6,[0.9220638433059629],[-1.011852014481746]
6,[1.066268564601088],[-0.9903910514097904]
6,[0.9579932232323224],[-1.0063107786094774]
6,[1.0861896758666014],[-0.987581324295748]
6,[0.9095620969293119],[-1.0138123175525053]
6,[0.9899858288895412],[-1.0014884919943603]
6,[0.9723837693408757],[-1.0041289108786018]
6,[0.9245775006557534],[-1.0114599034455274]
6,[1.0243786687468772],[-0.9964170497144628]
6,[0.9370574900001623],[-1.0095231007141474]
6,[0.9366868088774567],[-1.0095803898004119]
6,[0.9777432918613125],[-1.0033216699192034]
6,[1.0793218739770993],[-0.9885459880246233]
6,[1.0843316937920473],[-0.9878418884316119]
6,[0.9478374895095532],[-1.0078633515543742]
6,[0.9174565006226463],[-1.0125724883347698]
6,[0.9605992924141639],[-1.0059140851742971]
6,[1.0353536384927968],[-0.9948225270230677]
6,[1.043762349184809],[-0.9936084761540603]
6,[1.0136829692446967],[-0.9979819747958779]
6,[1.0591642465600966],[-0.9914016750286637]
6,[1.0326587873388993],[-0.995213005648752]
6,[0.9737461226806111],[-1.0039234418860332]
6,[0.9537524341723179],[-1.0069577996988086]
6,[0.9790616538761939],[-1.0031235427155605]
6,[1.0712919624059831],[-0.9896791970710482]
6,[1.024540098948194],[-0.9963935136595504]
6,[1.0468661545481814],[-0.9931620055753893]
6,[1.0502060799901651],[-0.9926825623708821]
6,[0.9629393135069532],[-1.0055584818387902]
6,[1.0966480898502902],[-0.9861202867695666]
6,[0.9751395833851415],[-1.0037134747025973]
6,[0.9763564086584476],[-1.0035302827147834]
6,[0.9120609153139967],[-1.0134191412688343]
6,[1.0754634844112112],[-0.9890897795248631]
6,[0.9048312433785083],[-1.0145585618837971]
6,[1.0506943673200098],[-0.9926125551329701]
6,[1.0305081818921928],[-0.9955251127342393]
6,[1.055042564230751],[-0.9919901048718879]
6,[1.0678696345225003],[-0.9901639210664361]
6,[1.096987244558003],[-0.986073066929657]
6,[0.9705282148432611],[-1.0044090653389874]
6,[1.0124126893998737],[-0.9981685603336216]
6,[0.9258758654658715],[-1.0112576337986983]
6,[1.0325288719866201],[-0.9952318473202066]
6,[1.0971330765708422],[-0.9860527661033986]
6,[1.0614227820426614],[-0.9910798918074009]
6,[0.9564657074122511],[-1.0065436197574191]
6,[0.9123568596208333],[-1.013372620992345]
6,[1.0197296277418717],[-0.9970959275153404]
6,[0.9608608068393347],[-1.0058743161143093]
6,[1.0292884285965622],[-0.9957023229140028]
6,[0.9203454514058311],[-1.0121204608395191]
6,[1.0664611863352598],[-0.9903637135619113]
6,[1.0739237080650057],[-0.9893071619781465]
6,[0.9560865811755913],[-1.0066014476180398]
6,[1.0180005414349176],[-0.99734894256543]
6,[0.9431589898079609],[-1.0085821853935544]
6,[1.0859343651751072],[-0.9876171111309676]
6,[0.9632784307959426],[-1.0055069939952974]
6,[1.02440539450064],[-0.9964131530066219]
6,[0.9383476445990591],[-1.0093238191218474]
6,[0.972716920252804],[-1.0040786480511161]
6,[1.043568514891292],[-0.9936363880288951]
6,[1.09833107664766],[-0.9858860661849753]
6,[1.077410840604635],[-0.9888151585679933]
6,[0.9843057256472303],[-1.0023371677821322]
6,[1.0919802484256456],[-0.9867711998522605]
6,[0.9143544232874566],[-1.013058867628333]
6,[1.083495526027517],[-0.9879592523213885]
6,[1.0571273670012324],[-0.9916922756104524]
6,[1.06994857511102],[-0.9898693433630552]
6,[0.9185593658749842],[-1.0123998192757433]
6,[1.045254521024595],[-0.9933937218170136]
6,[1.063017674136833],[-0.990852939369206]
6,[0.910072573897097],[-1.0137319412810273]
6,[0.9036343409349183],[-1.0147477501927578]
6,[1.0454201048908303],[-0.9933699035686405]
6,[1.0392687996309107],[-0.9942564370733784]
6,[0.9410663456193273],[-1.008904452732378]
6,[0.9812761707330606],[-1.0027911301153196]
6,[1.0893074351785839],[-0.9871447714312963]
6,[0.9004869000453005],[-1.0152460029313197]
6,[0.9308752195460314],[-1.0104804751284726]
6,[0.9218207093163794],[-1.0118899774712682]
6,[1.0653806777184271],[-0.9905171080487892]
6,[1.0542933882184444],[-0.9920972270392014]
6,[0.9159279484737013],[-1.0128120220573418]
6,[0.9109168516009668],[-1.0135990693742423]
6,[0.9462097850202379],[-1.0081131832751424]
6,[0.9642298201667309],[-1.0053626081079277]
6,[1.0404789223077668],[-0.9940817553231047]
6,[1.0534609695664394],[-0.9922163119764692]
6,[1.0511619557097271],[-0.9925455360830944]
6,[0.9771704046239129],[-1.0034078193295763]
6,[1.02675804496466],[-0.9960703932600687]
6,[1.042061815695987],[-0.9938534693401404]
6,[0.9720464012850688],[-1.00417982136276]
6,[0.9613451502395872],[-1.0058006794575736]
6,[0.9841467489654379],[-1.0023609668567248]
6,[1.0748127867329536],[-0.9891816178621352]
6,[1.010755313966314],[-0.9984122377258393]
6,[1.0852158065960011],[-0.9877178621412986]
6,[1.0739640735204457],[-0.9893014605640459]
6,[0.9127090139502221],[-1.0133172773255403]
6,[0.9379310373472036],[-1.0093881505037638]
6,[1.0837292465558208],[-0.987926441262359]
6,[1.0985812172351492],[-0.9858512752349625]
6,[0.9751185818705519],[-1.003716637768729]
6,[1.0210553158884808],[-0.9969021341205179]
6,[0.9721412135484975],[-1.0041655125696136]
6,[1.0470077527313166],[-0.9931416584320655]
6,[1.0264727563844933],[-0.996111929323999]
6,[1.0986827889792585],[-0.9858371496206996]
6,[1.0134413690655784],[-0.9980174503998903]
6,[1.0746322296825526],[-0.9892071080668166]
6,[0.9396804791119667],[-1.009118129036996]
6,[0.9676919970878654],[-1.0048379549436757]
6,[0.9620731155421542],[-1.0056900491199574]
6,[1.0699430241350953],[-0.9898701293975306]
6,[1.0725471415367842],[-0.9895016821414172]
6,[1.0113041172138122],[-0.998331520078797]
6,[1.0487582466263434],[-0.9928902714439755]
6,[1.0770601461805338],[-0.9888645894216396]
6,[1.0732192154320839],[-0.9894066914076816]
6,[1.0404309928384583],[-0.9940886713740132]
6,[1.064612625395296],[-0.9906262087099688]
6,[1.0964801116959937],[-0.9861436777429049]
6,[1.0447266852329413],[-0.9934696647500019]
6,[0.9643699260941117],[-1.005341352980528]
6,[1.0259806739928061],[-0.9961835912247347]
6,[1.0347305748309374],[-0.9949127472980483]
6,[0.9697121156232421],[-1.004532391445757]
6,[0.9152726972745017],[-1.0129147814834925]
6,[0.9096507988851463],[-1.013798349097232]
6,[1.0406211282130828],[-0.9940612367760894]
6,[1.056850499889963],[-0.9917318052675222]
6,[1.038684826203764],[-0.9943407826367441]
6,[0.9879567750889976],[-1.0017912901582766]
6,[1.0824181562538218],[-0.9881105622386538]
6,[0.9206946201633505],[-1.0120658881458635]
6,[0.9533727841658803],[-1.007015813662437]
6,[1.0165290495433363],[-0.9975644888912623]
6,[0.9868413518542651],[-1.0019579196508785]
6,[0.983546915288857],[-1.0024507855956108]
6,[0.9334755453728846],[-1.0100773006987276]
6,[1.0905997772810574],[-0.9869640662415612]
6,[1.0140016716954492],[-0.9979351863690729]
6,[1.0977804706929748],[-0.9859626666876924]
6,[0.9843423780989983],[-1.0023316812054135]
6,[1.0679440413763495],[-0.9901533712031575]
6,[0.9807866538331079],[-1.0028645674305858]
6,[0.9699789355002256],[-1.0044920631292464]
6,[1.0464642390348042],[-0.9932197694455915]
6,[0.9037450801242581],[-1.014730239597892]
6,[0.958376615981693],[-1.0062523752135966]
6,[0.9180985824306229],[-1.0124719454255178]
6,[0.9482844753987847],[-1.007794793217757]
6,[0.9019820800603413],[-1.015009173676218]
6,[1.0938785826574033],[-0.9865062547843195]
6,[0.9686691650213972],[-1.004690096696662]
6,[1.0364228150657746],[-0.994667793692499]
6,[0.9190467741032265],[-1.0123235505037775]
6,[1.034453159813946],[-0.9949529289696083]
6,[0.9809615000703528],[-1.0028383342553766]
6,[1.0543103797915643],[-0.9920947969025752]
6,[0.9147205198963487],[-1.0130014125385791]
6,[0.9760421603810041],[-1.0035775782723038]
6,[0.9790492337363137],[-1.0031254084376016]
6,[1.03877113878635],[-0.9943283141737385]
6,[1.0547617342341404],[-0.9920302538025552]
6,[1.0459649937806688],[-0.9932915424419877]
6,[1.0234561592575373],[-0.9965515962951329]
6,[1.0122950729608045],[-0.998185844308534]
6,[0.9856761667542724],[-1.0021321146095823]
6,[1.05776598476347],[-0.9916011236952504]
6,[1.056816078496033],[-0.9917367202647643]
6,[1.0120463147451135],[-0.998222404214023]
6,[1.0899536506564458],[-0.9870543943142124]
