pid,parameter,optimal_x
2,[0.9851727548846874],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9677185651728573],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0818454992671214],"[0.7717242190357511, 0.5169763906346436, 0.20403157520652626, 0.3888116547893897, 3.0319808212792365, 5.101913611150281]"
2,[0.973052616821039],"[0.7717242139320697, 0.516976391020004, 0.20403157914038775, 0.38881165481792956, 3.0319809091183703, 5.101913497203129]"
2,[1.0668158663841503],"[0.7717242183926073, 0.5169763906832053, 0.20403157570225441, 0.38881165479298574, 3.0319808323483426, 5.101913596791156]"
2,[1.0197686704151618],"[0.7717242162568932, 0.5169763908444652, 0.2040315773484392, 0.38881165480492813, 3.031980869105981, 5.1019135491082155]"
2,[1.065496310498313],"[0.7717242183352248, 0.5169763906875381, 0.20403157574648423, 0.38881165479330637, 3.031980833335951, 5.101913595510006]"
2,[0.9766237065280426],"[0.7717242141176536, 0.5169763910059912, 0.20403157899734173, 0.3888116548168919, 3.0319809059242964, 5.101913501346563]"
2,[0.9461155995509338],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9023992540477066],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0711277300006519],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9066255676932405],"[0.772489158581289, 0.5169171829949982, 0.20344194801142648, 0.38881159019212486, 3.018828532587964, 5.119007457597677]"
2,[0.9317367656327219],"[0.7717242116817814, 0.5169763911899145, 0.20403158087488524, 0.3888116548305151, 3.0319809478479347, 5.1019134469621585]"
2,[0.943342084809608],"[0.7717242123337246, 0.516976391140689, 0.20403158037237448, 0.38881165482686847, 3.0319809366273867, 5.1019134615177375]"
2,[1.0962066196413391],"[0.7717242196337396, 0.5169763905894919, 0.20403157474560324, 0.3888116547860457, 3.031980810987296, 5.101913624501249]"
2,[0.9581525036360498],"[0.7717242131428448, 0.5169763910795955, 0.2040315797487136, 0.38881165482234326, 3.0319809227016696, 5.101913479582531]"
2,[1.066106306575922],"[0.7717242183617481, 0.5169763906855355, 0.20403157572604033, 0.388811654793158, 3.03198083287946, 5.101913596102175]"
2,[1.047201506760758],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0481519082765698],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9395244051834283],"[0.7717242121210443, 0.5169763911567478, 0.20403158053630624, 0.3888116548280579, 3.0319809402878124, 5.1019134567693385]"
2,[1.044761695436296],"[0.7717242174154273, 0.5169763907569885, 0.204031576455454, 0.3888116547984501, 3.031980849166525, 5.101913574974184]"
2,[1.0611761728110722],"[0.7717242181465779, 0.5169763907017823, 0.20403157589189116, 0.3888116547943613, 3.0319808365827408, 5.101913591298188]"
2,[1.0246453629542016],"[0.7717242164874863, 0.516976390827054, 0.20403157717070058, 0.38881165480363916, 3.0319808651372577, 5.1019135542565435]"
2,[0.9622052448785368],"[0.771724213359942, 0.5169763910632033, 0.20403157958137744, 0.3888116548211292, 3.0319809189652243, 5.101913484429541]"
2,[0.9271110979618991],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9629179712451923],"[0.7717242133979049, 0.5169763910603369, 0.2040315795521161, 0.38881165482091673, 3.0319809183118487, 5.101913485277117]"
2,[1.09762604028399],"[0.7717242196920091, 0.516976390585092, 0.20403157470068967, 0.38881165478571994, 3.0319808099844217, 5.101913625802202]"
2,[0.9328464101479688],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0422895518986095],"[0.7717242173032824, 0.5169763907654563, 0.20403157654189402, 0.3888116547990768, 3.0319808510966406, 5.101913572470387]"
2,[1.0150986489141456],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9372576209837329],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9602175372472399],"[0.7717242132537068, 0.5169763910712246, 0.2040315796632624, 0.3888116548217234, 3.031980920793631, 5.101913482057687]"
2,[0.9008238652698984],"[0.7724891590483747, 0.5169171829585136, 0.20344194765101145, 0.3888115901920197, 3.0188285245648947, 5.119007468045219]"
2,[0.9331609761204447],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9825368823000126],"[0.771724214421952, 0.5169763909830148, 0.20403157876279182, 0.38881165481519, 3.031980900687035, 5.101913508140472]"
2,[0.9557757296631172],"[0.7717242130147152, 0.51697639108927, 0.20403157984747441, 0.3888116548230598, 3.0319809249069, 5.101913476721848]"
2,[1.0756361155581367],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0514990669306223],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9335930877073626],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0169058159909927],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0614320667447836],"[0.7717242181577519, 0.5169763907009385, 0.20403157588327833, 0.3888116547942988, 3.0319808363904244, 5.101913591547664]"
2,[1.028514300959403],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9532926780329855],"[0.7717242128800926, 0.5169763910994349, 0.20403157995124, 0.3888116548238124, 3.031980927223879, 5.101913473716205]"
2,[0.9463943312781916],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9108521025705358],"[0.7724891582447531, 0.5169171830212853, 0.2034419482711062, 0.38881159019220085, 3.018828538368595, 5.11900745007021]"
2,[1.0803663467388616],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0512753984783676],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9512870974265879],"[0.7717242127709383, 0.5169763911076766, 0.20403158003537508, 0.38881165482442337, 3.031980929102527, 5.1019134712791745]"
2,[0.9481391923387565],"[0.7717242125986221, 0.5169763911206875, 0.20403158016819437, 0.3888116548253871, 3.0319809320682487, 5.101913467431965]"
2,[0.91036200011107],"[0.7724891582836214, 0.5169171830182495, 0.2034419482411145, 0.38881159019219197, 3.01882853770096, 5.119007450939595]"
2,[0.9699187870786803],"[0.771724213768042, 0.5169763910323891, 0.20403157926681847, 0.38881165481884655, 3.031980911941438, 5.101913493540974]"
2,[1.0810977750072073],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0159713551480547],"[0.7717242160759212, 0.5169763908581297, 0.20403157748793044, 0.38881165480594027, 3.031980872220679, 5.1019135450677515]"
2,[0.933138437953473],"[0.7717242117613777, 0.5169763911839047, 0.20403158081353323, 0.3888116548300697, 3.0319809464780074, 5.101913448739261]"
2,[0.9337062517360203],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0255066225066778],"[0.7717242165278948, 0.516976390824003, 0.2040315771395543, 0.38881165480341295, 3.031980864441791, 5.1019135551587205]"
2,[1.0173150018664021],"[0.7717242161401856, 0.5169763908532774, 0.20403157743839628, 0.38881165480558133, 3.0319808711146283, 5.101913546502547]"
2,[0.9079161700241121],"[0.7724891584781812, 0.516917183003052, 0.20344194809098715, 0.388811590192148, 3.0188285343590304, 5.119007455291415]"
2,[1.0608995712218634],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9294522721774856],"[0.7717242115514623, 0.5169763911997547, 0.20403158097533375, 0.3888116548312435, 3.0319809500908512, 5.101913444052589]"
2,[1.024191339562233],"[0.7717242164660432, 0.5169763908286732, 0.20403157718722886, 0.3888116548037586, 3.0319808655063145, 5.101913553777793]"
2,[1.0802489119103198],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0654247902579221],"[0.7717242183321537, 0.5169763906877699, 0.2040315757488513, 0.38881165479332364, 3.0319808333888063, 5.10191359544144]"
2,[0.9031797724219638],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0590668592755943],"[0.7717242180538442, 0.516976390708784, 0.20403157596336927, 0.38881165479487995, 3.031980838178774, 5.101913589227774]"
2,[0.9707535026487797],"[0.7717242138118715, 0.5169763910290798, 0.20403157923303517, 0.3888116548186018, 3.031980911187094, 5.101913494519528]"
2,[0.9760738032487378],"[0.7717242140891953, 0.51697639100814, 0.204031579019277, 0.38881165481705104, 3.031980906414091, 5.101913500711189]"
2,[1.082363613013114],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0486110312944619],"[0.7717242175889371, 0.5169763907438875, 0.2040315763217146, 0.3888116547974797, 3.0319808461802604, 5.10191357884804]"
2,[1.0979165593640328],"[0.7717242197039526, 0.5169763905841903, 0.20403157469148378, 0.38881165478565316, 3.0319808097788656, 5.101913626068853]"
2,[0.9267440248963071],"[0.7717242113962113, 0.516976391211477, 0.20403158109499953, 0.38881165483211183, 3.0319809527628645, 5.101913440586386]"
2,[0.955562094933387],"[0.7717242130032169, 0.516976391090138, 0.20403157985633724, 0.3888116548231246, 3.031980925104794, 5.1019134764651355]"
2,[1.0550941037697965],"[0.7717242178783367, 0.5169763907220359, 0.20403157609864853, 0.38881165479586166, 3.0319808411994202, 5.101913585309313]"
2,[1.0418028037498732],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0174948286636605],"[0.7717242161487414, 0.5169763908526314, 0.20403157743180153, 0.3888116548055334, 3.031980870967376, 5.101913546693567]"
2,[0.917874002846116],"[0.7717242108813115, 0.5169763912503551, 0.2040315814918786, 0.38881165483499175, 3.0319809616247744, 5.101913429090492]"
2,[1.0453773258255654],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9119464046417726],"[0.7724891581581326, 0.5169171830280517, 0.20344194833794463, 0.38881159019222, 3.0188285398564654, 5.119007448132723]"
2,[1.0176547886478904],"[0.7717242161563417, 0.5169763908520576, 0.20403157742594322, 0.3888116548054906, 3.0319808708365685, 5.101913546863253]"
2,[0.911923188947144],"[0.7724891581599681, 0.5169171830279081, 0.20344194833652848, 0.3888115901922196, 3.0188285398249364, 5.119007448173781]"
2,[1.0804747000647392],"[0.7717242189778373, 0.5169763906390166, 0.20403157525116555, 0.3888116547897137, 3.031980822275988, 5.101913609857269]"
2,[0.9501131781360577],"[0.771724212706798, 0.5169763911125198, 0.20403158008481365, 0.38881165482478186, 3.0319809302064438, 5.101913469847145]"
2,[1.0235334246904786],"[0.7717242164350546, 0.516976390831013, 0.20403157721111448, 0.3888116548039321, 3.0319808660396568, 5.101913553085928]"
2,[0.91058196560855],"[0.7724891582661829, 0.5169171830196115, 0.20344194825457043, 0.388811590192196, 3.0188285380004993, 5.11900745054954]"
2,[1.0348393996990786],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0621828427444067],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9315708254058704],"[0.771724211672339, 0.5169763911906278, 0.20403158088216336, 0.3888116548305676, 3.031980948010451, 5.101913446751335]"
2,[1.0513201000142303],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.026218857865059],"[0.7717242165613193, 0.5169763908214791, 0.20403157711379105, 0.3888116548032262, 3.0319808638665227, 5.101913555904973]"
2,[0.9822172161482987],"[0.7717242144055562, 0.5169763909842527, 0.2040315787754295, 0.3888116548152816, 3.031980900969224, 5.101913507774409]"
2,[0.932938019152834],"[0.7717242117499948, 0.5169763911847641, 0.204031580822307, 0.38881165483013325, 3.0319809466739214, 5.101913448485118]"
2,[1.0232395717873153],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0528836710635046],"[0.7717242177800127, 0.5169763907294601, 0.20403157617443562, 0.3888116547964112, 3.0319808428916706, 5.101913583114083]"
2,[1.0604403942877298],"[0.7717242181143021, 0.5169763907042191, 0.20403157591676893, 0.38881165479454205, 3.031980837138234, 5.101913590577587]"
2,[0.926483316664342],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.926814197475115],"[0.7717242114002836, 0.5169763912111696, 0.20403158109186062, 0.3888116548320892, 3.0319809526927797, 5.101913440677302]"
2,[1.0478101368231982],"[0.7717242175529312, 0.5169763907466062, 0.2040315763494675, 0.38881165479768104, 3.0319808467999536, 5.101913578044159]"
2,[1.0467808885141365],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0216298476445664],"[0.7717242163451818, 0.5169763908377989, 0.20403157728038743, 0.38881165480443486, 3.0319808675864515, 5.101913551079387]"
2,[0.9675273014173219],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9729767312176578],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0747097811821082],"[0.7717242187325971, 0.5169763906575339, 0.20403157544019399, 0.38881165479108454, 3.031980826496799, 5.101913604381926]"
2,[1.0288795575693785],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0261904211291732],"[0.7717242165599241, 0.5169763908215846, 0.2040315771148665, 0.3888116548032336, 3.0319808638905372, 5.1019135558738204]"
2,[0.932729301413725],"[0.7717242117381651, 0.5169763911856574, 0.20403158083142528, 0.38881165483019936, 3.0319809468775225, 5.101913448221]"
2,[0.9281876937990764],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9351077389700976],"[0.7717242118728289, 0.5169763911754894, 0.20403158072762778, 0.38881165482944624, 3.0319809445598307, 5.101913451227568]"
2,[0.9667267150739767],"[0.7717242135999258, 0.516976391045083, 0.2040315793964006, 0.38881165481978697, 3.0319809148348766, 5.101913489787533]"
2,[0.911172226448671],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9308452949990379],"[0.7717242116310298, 0.5169763911937467, 0.20403158091400392, 0.38881165483079855, 3.031980948721421, 5.10191344582905]"
2,[0.9537562851572511],"[0.7717242129053524, 0.5169763910975275, 0.20403157993177, 0.38881165482367175, 3.031980926789134, 5.101913474280167]"
2,[0.9855688777393665],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.9416638318055202],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[0.911585938915851],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0910859940662287],"[0.7717242194222764, 0.5169763906054586, 0.20403157490859666, 0.388811654787228, 3.0319808146267735, 5.101913619780024]"
2,[0.9580051537935752],"[0.7715551832493551, 0.5169885320232369, 0.20416208607570863, 0.3888123029864747, 3.0348831285232847, 5.0981503810313065]"
2,[1.0470676323188144],"[0.7717242175194788, 0.5169763907491319, 0.2040315763752522, 0.38881165479786794, 3.0319808473756997, 5.101913577297288]"
2,[0.9044113479447364],"[0.772489158758836, 0.51691718298113, 0.2034419478744268, 0.3888115901920847, 3.0188285295382626, 5.119007461568961]"
2,[0.976604858430154],"[0.7717242141166787, 0.5169763910060649, 0.20403157899809318, 0.3888116548168971, 3.0319809059410745, 5.101913501324798]"
